Rrs[¦È_0,0,0](555)  Rrs[¦È_0,0,0](659)  Rrs[¦È_0,0,0](865)  Rrs[¦È_0,0,0](1375)  Rrs[¦È_0,0,0](1610)  Rrs[¦È_0,0,0](2250)  Rrs[¦È_0,¦È,¦¤¦Õ](555)  Rrs[¦È_0,¦È,¦¤¦Õ](659)  Rrs[¦È_0,¦È,¦¤¦Õ](865)  Rrs[¦È_0,¦È,¦¤¦Õ](1375)  Rrs[¦È_0,¦È,¦¤¦Õ](1610)  Rrs[¦È_0,¦È,¦¤¦Õ](2250)  
  1.03351903E-02   1.44198509E-03   9.90872342E-05   7.44105437E-07   4.89058719E-07   1.45345101E-07   1.04080481E-02   1.45207341E-03   1.00820691E-04   7.60327775E-07   4.99823365E-07   1.48539800E-07 
  9.23468712E-03   4.17077359E-03   3.97550511E-04   2.85926454E-06   1.96088412E-06   6.38680351E-07   9.39443646E-03   4.27136853E-03   4.40724533E-04   3.68162429E-06   2.53260082E-06   8.29117431E-07 
  8.19004041E-03   2.51758675E-03   2.25971945E-04   1.96915239E-06   1.35650319E-06   4.45272498E-07   8.82456526E-03   2.66599347E-03   2.26585912E-04   1.90552612E-06   1.31163104E-06   4.30227560E-07 
  3.33857820E-02   4.06700363E-02   8.96928353E-03   5.55788286E-05   3.70341133E-05   1.13160287E-05   3.33619485E-02   4.06466965E-02   8.93295537E-03   5.19608089E-05   3.45379758E-05   1.05122996E-05 
  1.48387086E-02   4.93883185E-03   3.82386686E-04   3.09388334E-06   2.08807288E-06   6.57373157E-07   1.49462801E-02   4.96516396E-03   3.75954890E-04   2.98959840E-06   2.01630674E-06   6.33542763E-07 
  8.40612432E-03   1.28623755E-03   9.13236334E-05   7.08124571E-07   4.71029534E-07   1.43649596E-07   9.64568662E-03   1.46499911E-03   1.05075454E-04   8.34087520E-07   5.56461560E-07   1.70057065E-07 
  6.72693787E-03   1.67765495E-03   1.43911850E-04   1.25608525E-06   8.64846532E-07   2.83714718E-07   8.16530739E-03   1.97850108E-03   1.57330787E-04   1.32358212E-06   9.10014756E-07   2.99575276E-07 
  1.13660696E-02   2.58901215E-03   2.15389201E-04   1.82414123E-06   1.24795270E-06   4.04117630E-07   1.30544762E-02   2.94887172E-03   2.34957505E-04   1.96466420E-06   1.34312800E-06   4.34213354E-07 
  1.90156671E-02   6.17447635E-03   5.42051530E-04   4.50851640E-06   3.02666071E-06   9.40685067E-07   1.90471682E-02   6.11776344E-03   5.03913259E-04   4.03360566E-06   2.70617065E-06   8.40489809E-07 
  7.96965947E-03   1.32367430E-03   1.03967822E-04   8.14068091E-07   5.40171332E-07   1.63913340E-07   8.34370832E-03   1.24380427E-03   8.87014047E-05   6.82702528E-07   4.53106241E-07   1.37697583E-07 
  1.22772832E-02   3.24414357E-03   2.69318371E-04   2.23658584E-06   1.52039236E-06   4.85511489E-07   1.41397237E-02   3.72891730E-03   2.93322685E-04   2.39893179E-06   1.62944663E-06   5.17798584E-07 
  3.04228301E-03   4.53873427E-04   3.21504245E-05   2.52552727E-07   1.70645271E-07   5.41382318E-08   3.04816057E-03   4.56407700E-04   3.26139102E-05   2.56972795E-07   1.73674184E-07   5.51194949E-08 
  1.12534830E-02   2.84051658E-03   2.13335870E-04   1.71914488E-06   1.15713223E-06   3.61954997E-07   1.12398241E-02   2.82895673E-03   2.08749818E-04   1.65943565E-06   1.11482639E-06   3.48241805E-07 
  9.56413874E-03   2.05103869E-03   1.65721797E-04   1.33525267E-06   9.07568136E-07   2.90351004E-07   1.00690752E-02   2.07341929E-03   1.64487368E-04   1.36748932E-06   9.32771631E-07   3.00526023E-07 
  2.97163697E-03   4.33150636E-04   2.98191372E-05   2.32649047E-07   1.57182903E-07   4.98748405E-08   3.45936929E-03   5.14582255E-04   3.66154587E-05   2.91406704E-07   1.97035514E-07   6.25362192E-08 
  6.64650862E-03   1.21601104E-03   8.60018672E-05   6.46497188E-07   4.28479441E-07   1.29985771E-07   6.89029814E-03   1.20174910E-03   8.65586898E-05   6.66360463E-07   4.42816840E-07   1.35082106E-07 
  1.09923538E-02   2.55701194E-03   2.14999426E-04   1.78445511E-06   1.20282905E-06   3.77862385E-07   1.15023628E-02   2.55137404E-03   1.93834263E-04   1.57271536E-06   1.05953474E-06   3.33387234E-07 
  4.24898999E-03   5.16122073E-04   3.34758027E-05   2.35914364E-07   1.53774112E-07   4.52495822E-08   4.23801841E-03   4.89164372E-04   3.37602861E-05   2.50590389E-07   1.64165682E-07   4.84668218E-08 
  6.74954110E-03   1.89529611E-03   1.74073091E-04   1.51833360E-06   1.05625445E-06   3.53927673E-07   6.76879685E-03   1.91407063E-03   1.82870234E-04   1.64296339E-06   1.14343143E-06   3.83341942E-07 
  3.07439048E-03   3.81827918E-04   2.41979153E-05   1.69029001E-07   1.10585383E-07   3.29102578E-08   2.98214644E-03   3.68962104E-04   2.50176793E-05   1.83400736E-07   1.20557631E-07   3.64770853E-08 
  8.02300677E-03   1.89209208E-03   1.71580095E-04   1.49230595E-06   1.02244565E-06   3.32174119E-07   8.78115933E-03   1.94899607E-03   1.58733638E-04   1.34856258E-06   9.26815353E-07   3.01446859E-07 
  1.08826110E-02   1.81427060E-03   1.40980076E-04   1.13793086E-06   7.68707083E-07   2.42713475E-07   1.14250409E-02   1.82413858E-03   1.37243835E-04   1.11539110E-06   7.55082445E-07   2.39694284E-07 
  7.36500197E-03   1.59690699E-03   1.28329596E-04   1.04398285E-06   7.06795860E-07   2.24277462E-07   7.57970680E-03   1.60047486E-03   1.27864698E-04   1.05552423E-06   7.16000106E-07   2.28093290E-07 
  3.69050423E-02   1.33787788E-02   8.73101914E-04   6.46162665E-06   4.26740719E-06   1.27874697E-06   3.70022748E-02   1.34427940E-02   8.96010099E-04   6.79781476E-06   4.49156788E-06   1.34663787E-06 
  3.30316362E-02   1.53937928E-02   1.10953110E-03   8.20435894E-06   5.45681847E-06   1.66119995E-06   3.30774161E-02   1.54068396E-02   1.09328044E-03   7.87891936E-06   5.23858441E-06   1.59385762E-06 
  3.40362928E-03   4.40409319E-04   2.96291329E-05   2.19226628E-07   1.45699694E-07   4.47509392E-08   3.40634790E-03   4.26319784E-04   2.77836580E-05   2.00131607E-07   1.32853722E-07   4.07480308E-08 
  3.69398082E-03   4.87587204E-04   3.26217671E-05   2.43056529E-07   1.61260640E-07   4.91985461E-08   3.71656234E-03   4.96553720E-04   3.45217282E-05   2.62925277E-07   1.74677571E-07   5.33404391E-08 
  2.09676831E-02   6.05968137E-03   3.92295430E-04   2.93361900E-06   1.94675579E-06   5.90242216E-07   2.69075616E-02   8.38403043E-03   5.39577686E-04   4.08557169E-06   2.71449730E-06   8.23117665E-07 
  1.17231935E-02   1.66720642E-03   1.18718949E-04   9.19518445E-07   6.10445888E-07   1.85382242E-07   1.51507625E-02   2.14895246E-03   1.44634994E-04   1.11503661E-06   7.39699618E-07   2.24267911E-07 
  1.84445455E-02   4.56239459E-03   3.59944854E-04   2.85415701E-06   1.92115075E-06   6.00810457E-07   1.95879502E-02   4.81175564E-03   3.66720766E-04   2.96573628E-06   1.99405213E-06   6.26600144E-07 
  9.44496648E-03   2.79990322E-03   2.37686841E-04   2.02228932E-06   1.39129400E-06   4.55280965E-07   9.91889751E-03   2.95860913E-03   2.52691069E-04   2.16299418E-06   1.48796689E-06   4.86746628E-07 
  3.99971655E-03   5.64950601E-04   4.46009876E-05   3.86871075E-07   2.67889683E-07   8.92545753E-08   4.04560990E-03   5.66066809E-04   4.40870183E-05   3.76721398E-07   2.64041045E-07   8.79565963E-08 
  4.23521406E-03   6.00532200E-04   4.16066530E-05   3.15452428E-07   2.10849184E-07   6.54637916E-08   4.69364530E-03   6.57708105E-04   4.69523282E-05   3.61962626E-07   2.41989213E-07   7.51435593E-08 
  3.86232934E-02   2.36016455E-02   1.92151664E-03   1.27232888E-05   8.44449478E-06   2.55985817E-06   4.83483251E-02   3.17101365E-02   3.01886691E-03   1.98188942E-05   1.31558068E-05   3.97705363E-06 
  3.17132365E-02   1.50391857E-02   1.25023795E-03   9.30604635E-06   6.18370861E-06   1.87907425E-06   3.18551167E-02   1.51678114E-02   1.33775300E-03   1.13125677E-05   7.53391940E-06   2.29866124E-06 
  5.93320217E-03   6.06924841E-03   8.87992684E-04   7.22521893E-06   4.99868017E-06   1.65514454E-06   6.48651107E-03   6.63656639E-03   9.52104704E-04   8.22645838E-06   5.70246197E-06   1.89444857E-06 
  3.24241737E-03   4.33174208E-04   3.05665359E-05   2.42170424E-07   1.64223286E-07   5.25034999E-08   3.18837769E-03   4.18077176E-04   2.96366311E-05   2.37436951E-07   1.61157083E-07   5.08866277E-08 
  1.19364643E-02   2.32828390E-03   1.60413191E-04   1.24008666E-06   8.25494100E-07   2.52105819E-07   1.44813053E-02   2.89364792E-03   2.02864378E-04   1.58224242E-06   1.05465710E-06   3.22129948E-07 
  4.47415765E-02   5.23681642E-02   9.53468835E-03   5.88515574E-05   3.88940535E-05   1.16750559E-05   4.87868285E-02   5.56989804E-02   1.10730470E-02   6.13441150E-05   4.04409097E-05   1.21588180E-05 
  1.89805762E-02   4.71908605E-03   3.95034635E-04   3.37694067E-06   2.26633919E-06   6.98959802E-07   2.15915199E-02   5.31176601E-03   3.53347951E-04   2.64648013E-06   1.75882544E-06   5.39825914E-07 
  3.94140267E-03   4.99919195E-04   3.18430225E-05   2.20839605E-07   1.43709471E-07   4.22259464E-08   3.69433968E-03   4.35424752E-04   2.76395209E-05   1.93332924E-07   1.25918675E-07   3.69402588E-08 
  2.32094293E-03   3.13407959E-04   2.14076598E-05   1.63433773E-07   1.09640248E-07   3.42929526E-08   2.29778197E-03   3.08899340E-04   2.10862869E-05   1.61236941E-07   1.08182766E-07   3.38408372E-08 
  1.04543519E-02   2.74663286E-03   2.14656213E-04   1.76909997E-06   1.20231465E-06   3.83710328E-07   1.08747108E-02   2.85207595E-03   2.20463444E-04   1.82054423E-06   1.23711258E-06   3.94432059E-07 
  4.28227893E-03   5.33160677E-04   3.54232805E-05   2.58097813E-07   1.69928831E-07   5.10245293E-08   4.80436950E-03   6.01746408E-04   4.04664293E-05   2.96474024E-07   1.95296881E-07   5.86413261E-08 
  3.96769385E-03   5.40048797E-04   3.56957425E-05   2.60985093E-07   1.72671920E-07   5.24608402E-08   3.97987777E-03   5.31285407E-04   3.69011111E-05   2.79975637E-07   1.85854214E-07   5.67071148E-08 
  5.26762477E-03   9.31338533E-04   7.07378331E-05   5.80457911E-07   3.96594211E-07   1.28600371E-07   5.69214854E-03   9.90288602E-04   7.69109418E-05   6.42355021E-07   4.39689640E-07   1.42976378E-07 
  1.66301087E-02   4.60268147E-03   3.71641087E-04   2.96670904E-06   2.00129094E-06   6.28965946E-07   1.81180746E-02   5.06284963E-03   4.06156996E-04   3.31286798E-06   2.23766422E-06   7.05023470E-07 
  2.64418440E-02   1.31308578E-02   9.47181993E-04   6.93521697E-06   4.62181607E-06   1.41390285E-06   2.64970147E-02   1.31896786E-02   9.75796440E-04   7.33256269E-06   4.88727718E-06   1.49500849E-06 
  1.02767588E-02   1.79534177E-03   1.35295587E-04   1.05888467E-06   7.09731539E-07   2.20494303E-07   1.02885657E-02   1.80627354E-03   1.41535230E-04   1.14648443E-06   7.70851336E-07   2.40274958E-07 
  2.58392429E-02   8.47697738E-03   6.65852625E-04   5.18697430E-06   3.45631510E-06   1.05699912E-06   2.79885623E-02   9.20168840E-03   6.28731502E-04   4.71474754E-06   3.14750042E-06   9.66770726E-07 
  7.14026523E-03   1.00935036E-03   7.38655534E-05   5.59774953E-07   3.69457892E-07   1.11017558E-07   7.35278953E-03   1.01250841E-03   7.26444710E-05   5.48664598E-07   3.62726814E-07   1.09925860E-07 
  1.58671141E-02   6.75658099E-03   5.80740238E-04   4.53359187E-06   3.08020104E-06   9.82759954E-07   1.74311590E-02   7.62782246E-03   7.17140088E-04   5.99521629E-06   4.06931873E-06   1.29472420E-06 
  6.62062034E-03   1.22902072E-03   9.44889040E-05   7.63157759E-07   5.19611754E-07   1.67146091E-07   6.72829108E-03   1.23177849E-03   9.68701876E-05   8.01249704E-07   5.46757329E-07   1.76560327E-07 
  1.98876368E-02   4.47499490E-03   3.22037532E-04   2.58560177E-06   1.73410549E-06   5.37448393E-07   2.17256991E-02   4.96367211E-03   3.40652842E-04   2.66221088E-06   1.78400790E-06   5.51311374E-07 
  5.18288249E-03   1.08019370E-03   8.54752356E-05   7.12743535E-07   4.90696830E-07   1.61432917E-07   5.21693486E-03   1.08879790E-03   9.12053361E-05   7.85447535E-07   5.41638809E-07   1.78644767E-07 
  2.09128159E-02   7.22809987E-03   5.42369604E-04   4.22336148E-06   2.84266211E-06   8.88560658E-07   2.42574459E-02   8.69796371E-03   6.53488480E-04   5.07072793E-06   3.41126869E-06   1.06514605E-06 
  2.00326925E-02   3.99711999E-03   3.06228153E-04   2.42958130E-06   1.61492229E-06   4.91350953E-07   2.21243427E-02   4.28724203E-03   2.82830539E-04   2.19753029E-06   1.45969790E-06   4.44371020E-07 
  2.67600320E-02   1.04158181E-02   7.26709311E-04   5.48308625E-06   3.63514724E-06   1.09899204E-06   2.72995062E-02   1.07362232E-02   7.85824617E-04   6.06140962E-06   4.01763117E-06   1.21371207E-06 
  2.95137717E-03   3.21712984E-04   1.79913296E-05   1.12987177E-07   7.24160749E-08   2.08364944E-08   3.05765948E-03   3.34450063E-04   1.87261462E-05   1.17757645E-07   7.55026833E-08   2.17401410E-08 
  1.18116344E-02   2.39468782E-03   1.83001995E-04   1.47245102E-06   9.86259170E-07   3.05442554E-07   1.18731395E-02   2.43814424E-03   1.88329495E-04   1.51231365E-06   1.01250872E-06   3.13271603E-07 
  5.67628665E-03   8.90739524E-04   6.72100179E-05   5.44615575E-07   3.70099891E-07   1.18656091E-07   5.69271077E-03   8.99310599E-04   6.95766787E-05   5.69751984E-07   3.87410754E-07   1.24316749E-07 
  9.21372090E-03   1.75132063E-03   1.48720216E-04   1.30618170E-06   9.02751464E-07   2.98335696E-07   9.25159400E-03   1.77063606E-03   1.50434510E-04   1.31641524E-06   9.09665998E-07   3.00574447E-07 
  6.16228990E-03   8.39926949E-04   5.85152186E-05   4.36568654E-07   2.88174233E-07   8.67251153E-08   6.67230258E-03   8.52282705E-04   5.85809763E-05   4.36024342E-07   2.87658343E-07   8.66241925E-08 
  2.18085671E-02   6.02373710E-03   4.68719278E-04   3.67584652E-06   2.45066022E-06   7.50479864E-07   2.21032615E-02   6.05362147E-03   4.60946490E-04   3.68605553E-06   2.46108685E-06   7.56038784E-07 
  5.29802281E-03   9.12094007E-04   7.49441844E-05   6.47969215E-07   4.46221962E-07   1.46664403E-07   5.47801200E-03   9.04892499E-04   7.15242061E-05   6.10477401E-07   4.20241688E-07   1.38102539E-07 
  8.31068122E-03   1.44401758E-03   1.10724356E-04   9.12836890E-07   6.17556268E-07   1.95398459E-07   8.27883305E-03   1.42615148E-03   1.06198034E-04   8.64654621E-07   5.84795134E-07   1.84641241E-07 
  1.27773798E-02   1.99438687E-03   1.38640921E-04   1.07332592E-06   7.11809889E-07   2.15706710E-07   1.46764445E-02   2.45678993E-03   1.79760057E-04   1.38587166E-06   9.17799272E-07   2.77469892E-07 
  2.16116172E-02   6.64754140E-03   4.68541997E-04   3.59798072E-06   2.38250540E-06   7.18252500E-07   2.16486266E-02   6.68593133E-03   4.86007547E-04   3.82388632E-06   2.53348638E-06   7.65300186E-07 
  4.21090528E-03   1.09523458E-03   9.39782951E-05   8.21950837E-07   5.67538456E-07   1.87542353E-07   5.01408270E-03   1.25538852E-03   1.03443893E-04   9.06037813E-07   6.25787886E-07   2.06303231E-07 
  6.51506279E-03   9.94354374E-04   7.75461698E-05   6.10794632E-07   4.06660021E-07   1.24363443E-07   6.41711910E-03   9.25580661E-04   6.77818493E-05   5.22160580E-07   3.47052028E-07   1.05931248E-07 
  3.57549906E-03   4.31384993E-04   2.66068246E-05   1.79539470E-07   1.16235099E-07   3.38714053E-08   3.46965320E-03   4.02222885E-04   2.40120021E-05   1.59595678E-07   1.03187117E-07   3.00352381E-08 
  1.19425555E-02   2.50984517E-03   1.94776676E-04   1.61665000E-06   1.10060703E-06   3.52714018E-07   1.20802767E-02   2.52297809E-03   1.91194346E-04   1.57100444E-06   1.06920118E-06   3.42431651E-07 
  3.15418253E-02   1.23134462E-02   8.36734893E-04   6.13772389E-06   4.07813106E-06   1.23918962E-06   3.40072211E-02   1.37236382E-02   1.05375593E-03   8.35598007E-06   5.55194594E-06   1.68497333E-06 
  1.40795708E-02   6.23298211E-03   5.97528998E-04   5.06287274E-06   3.46138284E-06   1.11571730E-06   1.48355492E-02   6.57044383E-03   6.01315574E-04   4.90141799E-06   3.36183421E-06   1.09221659E-06 
  4.98551267E-03   6.96389255E-04   5.16572465E-05   4.05747040E-07   2.72104569E-07   8.47693233E-08   5.09933996E-03   6.85478020E-04   4.84800823E-05   3.82657136E-07   2.50551469E-07   7.79522257E-08 
  3.62540375E-03   5.47061636E-04   3.87148341E-05   3.05555244E-07   2.06821817E-07   6.58675759E-08   3.64623512E-03   5.54427092E-04   4.09705318E-05   3.29885719E-07   2.23683041E-07   7.12012980E-08 
  9.26403247E-03   1.74968199E-03   1.49609063E-04   1.30897336E-06   9.02622933E-07   2.97115109E-07   9.25929411E-03   1.73928021E-03   1.46440994E-04   1.27296382E-06   8.77702139E-07   2.88872657E-07 
  5.55448931E-03   8.15429257E-04   5.78537077E-05   4.49426538E-07   3.00069427E-07   9.24585898E-08   5.67640017E-03   8.52759758E-04   6.23387146E-05   4.87235393E-07   3.25382526E-07   1.00343577E-07 
  1.38013103E-02   4.21613996E-03   3.69891258E-04   3.13819187E-06   2.12554286E-06   6.73559598E-07   1.37885113E-02   4.20250909E-03   3.58754951E-04   2.96246197E-06   2.00462041E-06   6.34127494E-07 
  1.59061359E-02   3.25195397E-03   2.59216403E-04   2.06717987E-06   1.37680820E-06   4.20539151E-07   1.62459541E-02   3.19032477E-03   2.34758268E-04   1.84742741E-06   1.23098458E-06   3.76783133E-07 
  9.23557257E-03   3.83631140E-03   3.06550905E-04   2.51672546E-06   1.70538393E-06   5.40647948E-07   1.07549157E-02   4.50047238E-03   3.53692037E-04   2.87192210E-06   1.94511992E-06   6.16095422E-07 
  1.92192020E-02   4.82710861E-03   3.32945127E-04   2.58378628E-06   1.71664135E-06   5.21712026E-07   2.13178628E-02   5.57812192E-03   3.99432210E-04   3.13474778E-06   2.08180518E-06   6.31960553E-07 
  2.24100407E-02   5.84835995E-03   4.04978044E-04   3.18541256E-06   2.12533068E-06   6.51565075E-07   2.22363994E-02   5.76372928E-03   3.88590272E-04   2.98496118E-06   1.99067744E-06   6.09937171E-07 
  2.71935640E-03   3.22473333E-04   1.93700722E-05   1.29257008E-07   8.36573043E-08   2.43968824E-08   2.64509809E-03   3.05497756E-04   1.79779216E-05   1.19042522E-07   7.69997099E-08   2.24447985E-08 
  1.88248487E-02   6.56794562E-03   5.17588655E-04   4.20446708E-06   2.84017238E-06   8.93167293E-07   2.52628491E-02   9.56193407E-03   7.14790713E-04   5.49464205E-06   3.70595446E-06   1.16291277E-06 
  3.03759110E-03   1.16495274E-03   1.06534766E-04   9.47389935E-07   6.57239607E-07   2.19208881E-07   3.26776359E-03   1.22042735E-03   1.05120052E-04   9.24987940E-07   6.41319153E-07   2.14299786E-07 
  4.18292356E-03   5.62647708E-04   3.99948856E-05   3.11738457E-07   2.09460256E-07   6.56091069E-08   4.33234463E-03   5.73191284E-04   4.23520687E-05   3.39346486E-07   2.28423750E-07   7.16011387E-08 
  1.08330242E-02   1.91659541E-03   1.59671510E-04   1.33338310E-06   9.01641872E-07   2.84297433E-07   1.21705532E-02   1.97933073E-03   1.42288816E-04   1.13041942E-06   7.63012319E-07   2.41263809E-07 
  5.81683288E-03   9.83539563E-04   7.80266977E-05   6.61668916E-07   4.54581774E-07   1.48857541E-07   6.52910940E-03   1.05189378E-03   8.18911425E-05   6.92119276E-07   4.75979662E-07   1.56972827E-07 
  2.03328621E-03   2.19563823E-04   1.21904488E-05   7.64437529E-08   4.90752223E-08   1.41719352E-08   2.05041309E-03   2.21087233E-04   1.22341461E-05   7.65096015E-08   4.91038941E-08   1.41767338E-08 
  2.86423420E-02   9.75418394E-03   6.47394422E-04   4.80660768E-06   3.19438356E-06   9.70979501E-07   3.44066096E-02   1.25671513E-02   8.27247821E-04   5.97930084E-06   3.97301552E-06   1.21317974E-06 
  2.77435803E-02   7.61084433E-03   5.04030458E-04   3.84622670E-06   2.54655575E-06   7.67632341E-07   3.06349399E-02   8.66494338E-03   5.46961864E-04   4.08088292E-06   2.70166268E-06   8.14455563E-07 
  2.21856660E-02   7.02544762E-03   5.70807264E-04   4.47774330E-06   2.99466854E-06   9.23385435E-07   2.36906094E-02   7.46147294E-03   5.51956226E-04   4.35822613E-06   2.92360827E-06   9.07391108E-07 
  9.29633455E-03   1.76676071E-03   1.36029253E-04   1.07904142E-06   7.28749989E-07   2.30060141E-07   9.66687932E-03   1.75130998E-03   1.34076844E-04   1.09619731E-06   7.42891861E-07   2.36347580E-07 
  3.89008222E-03   5.53627536E-04   3.95421502E-05   3.05509451E-07   2.04311827E-07   6.33210576E-08   4.07350982E-03   5.57981034E-04   3.98342659E-05   3.13445686E-07   2.09817205E-07   6.39934703E-08 
  1.66480756E-02   2.77876735E-03   1.97366374E-04   1.52917168E-06   1.01749389E-06   3.10538747E-07   1.99682017E-02   3.40181938E-03   2.32137505E-04   1.82003384E-06   1.21212115E-06   3.70827881E-07 
